Seed,TotalPay,BonusPay,Bonus,FreeSpins,Progressive,Category,Freq,ProgressiveBonus
11605,2480,0,0,0,0,0,100,0
11609,60,0,0,0,0,0,100,0
11612,90,0,0,0,0,0,100,0
11614,40,0,0,0,0,0,100,0
11616,120,0,0,0,0,0,100,0
11620,300,0,0,0,0,0,100,0
11621,90,0,0,0,0,0,100,0
11622,60,0,0,0,0,0,100,0
11625,80,0,0,0,0,0,100,0
11626,90,0,0,0,0,0,100,0
11628,30,0,0,0,0,0,100,0
11630,30,0,0,0,0,0,100,0
11631,1600,0,0,0,0,0,100,0
11632,60,0,0,0,0,0,100,0
11633,60,0,0,0,0,0,100,0
11635,80,0,0,0,0,0,100,0
11636,60,0,0,0,0,0,100,0
11637,370,0,0,0,0,0,100,0
11638,100,0,0,0,0,0,100,0
11639,600,0,0,0,0,0,100,0
11640,110,0,0,0,0,0,100,0
11645,20,0,0,0,0,0,100,0
11648,90,0,0,0,0,0,100,0
11651,60,0,0,0,0,0,100,0
11653,180,0,0,0,0,0,100,0
11654,90,0,0,0,0,0,100,0
11660,60,0,0,0,0,0,100,0
11661,100,0,0,0,0,0,100,0
11663,30,0,0,0,0,0,100,0
11666,30,0,0,0,0,0,100,0
11669,20,0,0,0,0,0,100,0
11670,50,0,0,0,0,0,100,0
11671,90,0,0,0,0,0,100,0
11677,80,0,0,0,0,0,100,0
11678,50,0,0,0,0,0,100,0
11680,100,0,0,0,0,0,100,0
11681,90,0,0,0,0,0,100,0
11682,70,0,0,0,0,0,100,0
11684,70,0,0,0,0,0,100,0
11686,80,0,0,0,0,0,100,0
11687,170,0,0,0,0,0,100,0
11688,40,0,0,0,0,0,100,0
11689,40,0,0,0,0,0,100,0
11695,20,0,0,0,0,0,100,0
11696,20,0,0,0,0,0,100,0
11697,20,0,0,0,0,0,100,0
11699,360,0,0,0,0,0,100,0
11701,30,0,0,0,0,0,100,0
11702,360,0,0,0,0,0,100,0
11706,20,0,0,0,0,0,100,0
11707,150,0,0,0,0,0,100,0
11708,60,0,0,0,0,0,100,0
11712,60,0,0,0,0,0,100,0
11714,60,0,0,0,0,0,100,0
11715,90,0,0,0,0,0,100,0
11722,80,0,0,0,0,0,100,0
11725,20,0,0,0,0,0,100,0
11726,610,0,0,0,0,0,100,0
11727,60,0,0,0,0,0,100,0
11728,270,0,0,0,0,0,100,0
11729,20,0,0,0,0,0,100,0
11730,240,0,0,0,0,0,100,0
11731,40,0,0,0,0,0,100,0
11735,60,0,0,0,0,0,100,0
11736,20,0,0,0,0,0,100,0
11741,160,0,0,0,0,0,100,0
11742,30,0,0,0,0,0,100,0
11744,120,0,0,0,0,0,100,0
11745,20,0,0,0,0,0,100,0
11747,60,0,0,0,0,0,100,0
11750,170,0,0,0,0,0,100,0
11751,200,0,0,0,0,0,100,0
11757,70,0,0,0,0,0,100,0
11759,20,0,0,0,0,0,100,0
11764,240,0,0,0,0,0,100,0
11767,120,0,0,0,0,0,100,0
11770,60,0,0,0,0,0,100,0
11772,80,0,0,0,0,0,100,0
11773,80,0,0,0,0,0,100,0
11774,220,0,0,0,0,0,100,0
11776,400,0,0,0,0,0,100,0
11777,60,0,0,0,0,0,100,0
11781,260,0,0,0,0,0,100,0
11783,110,0,0,0,0,0,100,0
11784,20,0,0,0,0,0,100,0
11787,30,0,0,0,0,0,100,0
11788,40,0,0,0,0,0,100,0
11789,410,0,0,0,0,0,100,0
11791,560,0,0,0,0,0,100,0
11792,500,0,0,0,0,0,100,0
11793,80,0,0,0,0,0,100,0
11800,60,0,0,0,0,0,100,0
11802,170,0,0,0,0,0,100,0
11803,50,0,0,0,0,0,100,0
11804,90,0,0,0,0,0,100,0
11806,20,0,0,0,0,0,100,0
11807,80,0,0,0,0,0,100,0
11809,20,0,0,0,0,0,100,0
11815,80,0,0,0,0,0,100,0
11822,20,0,0,0,0,0,100,0
11825,80,0,0,0,0,0,100,0
11830,260,0,0,0,0,0,100,0
11832,140,0,0,0,0,0,100,0
11835,140,0,0,0,0,0,100,0
11837,30,0,0,0,0,0,100,0
11839,80,0,0,0,0,0,100,0
11845,80,0,0,0,0,0,100,0
11848,20,0,0,0,0,0,100,0
11849,60,0,0,0,0,0,100,0
11850,40,0,0,0,0,0,100,0
11852,350,0,0,0,0,0,100,0
11853,40,0,0,0,0,0,100,0
11855,120,0,0,0,0,0,100,0
11857,90,0,0,0,0,0,100,0
11859,520,0,0,0,0,0,100,0
11860,80,0,0,0,0,0,100,0
11861,110,0,0,0,0,0,100,0
11862,350,0,0,0,0,0,100,0
11863,20,0,0,0,0,0,100,0
11864,370,0,0,0,0,0,100,0
11867,60,0,0,0,0,0,100,0
11870,40,0,0,0,0,0,100,0
11871,60,0,0,0,0,0,100,0
11873,140,0,0,0,0,0,100,0
11874,20,0,0,0,0,0,100,0
11875,540,0,0,0,0,0,100,0
11877,160,0,0,0,0,0,100,0
11878,20,0,0,0,0,0,100,0
11880,40,0,0,0,0,0,100,0
11881,90,0,0,0,0,0,100,0
11883,60,0,0,0,0,0,100,0
11884,240,0,0,0,0,0,100,0
11885,20,0,0,0,0,0,100,0
11886,360,0,0,0,0,0,100,0
11889,50,0,0,0,0,0,100,0
11892,200,0,0,0,0,0,100,0
11893,60,0,0,0,0,0,100,0
11894,40,0,0,0,0,0,100,0
11897,80,0,0,0,0,0,100,0
11898,20,0,0,0,0,0,100,0
11899,90,0,0,0,0,0,100,0
11903,60,0,0,0,0,0,100,0
11904,40,0,0,0,0,0,100,0
11907,90,0,0,0,0,0,100,0
11908,20,0,0,0,0,0,100,0
11914,20,0,0,0,0,0,100,0
11916,20,0,0,0,0,0,100,0
11919,60,0,0,0,0,0,100,0
11921,90,0,0,0,0,0,100,0
11922,440,0,0,0,0,0,100,0
11923,60,0,0,0,0,0,100,0
11925,90,0,0,0,0,0,100,0
11926,50,0,0,0,0,0,100,0
11930,40,0,0,0,0,0,100,0
11932,60,0,0,0,0,0,100,0
11935,30,0,0,0,0,0,100,0
11936,90,0,0,0,0,0,100,0
11939,220,0,0,0,0,0,100,0
11941,60,0,0,0,0,0,100,0
11944,530,0,0,0,0,0,100,0
11946,100,0,0,0,0,0,100,0
11947,270,0,0,0,0,0,100,0
11948,20,0,0,0,0,0,100,0
11949,90,0,0,0,0,0,100,0
11950,130,0,0,0,0,0,100,0
11954,20,0,0,0,0,0,100,0
11957,90,0,0,0,0,0,100,0
11965,100,0,0,0,0,0,100,0
11967,60,0,0,0,0,0,100,0
11968,60,0,0,0,0,0,100,0
11969,2460,0,0,0,0,0,100,0
11970,60,0,0,0,0,0,100,0
11971,60,0,0,0,0,0,100,0
11972,280,0,0,0,0,0,100,0
11973,390,0,0,0,0,0,100,0
11978,20,0,0,0,0,0,100,0
11981,60,0,0,0,0,0,100,0
11983,360,0,0,0,0,0,100,0
11986,40,0,0,0,0,0,100,0
11988,20,0,0,0,0,0,100,0
11989,40,0,0,0,0,0,100,0
11992,230,0,0,0,0,0,100,0
11994,150,0,0,0,0,0,100,0
11998,120,0,0,0,0,0,100,0
12000,60,0,0,0,0,0,100,0
12002,40,0,0,0,0,0,100,0
12003,110,0,0,0,0,0,100,0
12006,220,0,0,0,0,0,100,0
12008,80,0,0,0,0,0,100,0
12010,40,0,0,0,0,0,100,0
12011,30,0,0,0,0,0,100,0
12012,2060,0,0,0,0,0,100,0
12013,220,0,0,0,0,0,100,0
12014,160,0,0,0,0,0,100,0
12016,60,0,0,0,0,0,100,0
12018,60,0,0,0,0,0,100,0
12019,20,0,0,0,0,0,100,0
12020,30,0,0,0,0,0,100,0
12022,40,0,0,0,0,0,100,0
12023,300,0,0,0,0,0,100,0
12024,270,0,0,0,0,0,100,0
12026,60,0,0,0,0,0,100,0
12028,100,0,0,0,0,0,100,0
12032,90,0,0,0,0,0,100,0
12035,20,0,0,0,0,0,100,0
12036,20,0,0,0,0,0,100,0
12039,180,0,0,0,0,0,100,0
12040,30,0,0,0,0,0,100,0
12042,30,0,0,0,0,0,100,0
12044,420,0,0,0,0,0,100,0
12047,360,0,0,0,0,0,100,0
12048,20,0,0,0,0,0,100,0
12050,100,0,0,0,0,0,100,0
12051,20,0,0,0,0,0,100,0
12055,80,0,0,0,0,0,100,0
12056,90,0,0,0,0,0,100,0
12057,60,0,0,0,0,0,100,0
12058,50,0,0,0,0,0,100,0
12062,60,0,0,0,0,0,100,0
12063,200,0,0,0,0,0,100,0
12064,100,0,0,0,0,0,100,0
12065,20,0,0,0,0,0,100,0
12070,20,0,0,0,0,0,100,0
12075,170,0,0,0,0,0,100,0
12077,120,0,0,0,0,0,100,0
12078,60,0,0,0,0,0,100,0
12079,110,0,0,0,0,0,100,0
12081,80,0,0,0,0,0,100,0
12082,30,0,0,0,0,0,100,0
12083,230,0,0,0,0,0,100,0
12084,40,0,0,0,0,0,100,0
12086,100,0,0,0,0,0,100,0
12088,330,0,0,0,0,0,100,0
12089,40,0,0,0,0,0,100,0
12090,80,0,0,0,0,0,100,0
12094,80,0,0,0,0,0,100,0
12097,90,0,0,0,0,0,100,0
12104,60,0,0,0,0,0,100,0
12105,20,0,0,0,0,0,100,0
12111,60,0,0,0,0,0,100,0
12118,200,0,0,0,0,0,100,0
12119,60,0,0,0,0,0,100,0
12120,200,0,0,0,0,0,100,0
12123,100,0,0,0,0,0,100,0
12130,50,0,0,0,0,0,100,0
12132,30,0,0,0,0,0,100,0
12133,20,0,0,0,0,0,100,0
12135,60,0,0,0,0,0,100,0
12136,20,0,0,0,0,0,100,0
12138,110,0,0,0,0,0,100,0
12139,50,0,0,0,0,0,100,0
12141,90,0,0,0,0,0,100,0
12142,170,0,0,0,0,0,100,0
12145,90,0,0,0,0,0,100,0
12146,30,0,0,0,0,0,100,0
12149,30,0,0,0,0,0,100,0
12151,20,0,0,0,0,0,100,0
12154,300,0,0,0,0,0,100,0
12155,60,0,0,0,0,0,100,0
12159,500,0,0,0,0,0,100,0
12160,60,0,0,0,0,0,100,0
12161,120,0,0,0,0,0,100,0
12163,60,0,0,0,0,0,100,0
12164,40,0,0,0,0,0,100,0
12166,30,0,0,0,0,0,100,0
12172,60,0,0,0,0,0,100,0
12173,70,0,0,0,0,0,100,0
12174,20,0,0,0,0,0,100,0
12179,20,0,0,0,0,0,100,0
12180,20,0,0,0,0,0,100,0
12185,40,0,0,0,0,0,100,0
12186,60,0,0,0,0,0,100,0
12187,400,0,0,0,0,0,100,0
12188,170,0,0,0,0,0,100,0
12195,110,0,0,0,0,0,100,0
12196,30,0,0,0,0,0,100,0
12198,30,0,0,0,0,0,100,0
12199,100,0,0,0,0,0,100,0
12201,30,0,0,0,0,0,100,0
12202,140,0,0,0,0,0,100,0
12204,60,0,0,0,0,0,100,0
12205,90,0,0,0,0,0,100,0
12206,20,0,0,0,0,0,100,0
12209,60,0,0,0,0,0,100,0
12210,60,0,0,0,0,0,100,0
12211,30,0,0,0,0,0,100,0
12212,30,0,0,0,0,0,100,0
12214,40,0,0,0,0,0,100,0
12216,120,0,0,0,0,0,100,0
12218,120,0,0,0,0,0,100,0
12224,90,0,0,0,0,0,100,0
12226,30,0,0,0,0,0,100,0
12228,40,0,0,0,0,0,100,0
12229,40,0,0,0,0,0,100,0
12230,80,0,0,0,0,0,100,0
12231,40,0,0,0,0,0,100,0
12240,80,0,0,0,0,0,100,0
12241,40,0,0,0,0,0,100,0
12243,80,0,0,0,0,0,100,0
12244,50,0,0,0,0,0,100,0
12245,60,0,0,0,0,0,100,0
12248,60,0,0,0,0,0,100,0
12249,90,0,0,0,0,0,100,0
12250,40,0,0,0,0,0,100,0
12251,60,0,0,0,0,0,100,0
12252,110,0,0,0,0,0,100,0
12254,20,0,0,0,0,0,100,0
12256,260,0,0,0,0,0,100,0
12257,60,0,0,0,0,0,100,0
12258,80,0,0,0,0,0,100,0
12259,20,0,0,0,0,0,100,0
12264,80,0,0,0,0,0,100,0
12267,20,0,0,0,0,0,100,0
12268,110,0,0,0,0,0,100,0
12269,80,0,0,0,0,0,100,0
12271,20,0,0,0,0,0,100,0
12272,90,0,0,0,0,0,100,0
12273,600,0,0,0,0,0,100,0
12274,60,0,0,0,0,0,100,0
12276,60,0,0,0,0,0,100,0
12277,20,0,0,0,0,0,100,0
12278,20,0,0,0,0,0,100,0
12279,60,0,0,0,0,0,100,0
12281,60,0,0,0,0,0,100,0
12283,90,0,0,0,0,0,100,0
12284,60,0,0,0,0,0,100,0
12287,270,0,0,0,0,0,100,0
12288,260,0,0,0,0,0,100,0
12290,40,0,0,0,0,0,100,0
12291,30,0,0,0,0,0,100,0
12293,20,0,0,0,0,0,100,0
12294,30,0,0,0,0,0,100,0
12295,60,0,0,0,0,0,100,0
12301,240,0,0,0,0,0,100,0
12303,500,0,0,0,0,0,100,0
12304,30,0,0,0,0,0,100,0
12305,60,0,0,0,0,0,100,0
12306,460,0,0,0,0,0,100,0
12307,60,0,0,0,0,0,100,0
12311,60,0,0,0,0,0,100,0
12313,40,0,0,0,0,0,100,0
12315,20,0,0,0,0,0,100,0
12317,170,0,0,0,0,0,100,0
12318,120,0,0,0,0,0,100,0
12319,80,0,0,0,0,0,100,0
12320,20,0,0,0,0,0,100,0
12321,60,0,0,0,0,0,100,0
12326,60,0,0,0,0,0,100,0
12329,80,0,0,0,0,0,100,0
12335,240,0,0,0,0,0,100,0
12337,80,0,0,0,0,0,100,0
12341,30,0,0,0,0,0,100,0
12343,40,0,0,0,0,0,100,0
12345,80,0,0,0,0,0,100,0
12347,100,0,0,0,0,0,100,0
12349,170,0,0,0,0,0,100,0
12351,140,0,0,0,0,0,100,0
12352,20,0,0,0,0,0,100,0
12356,540,0,0,0,0,0,100,0
12357,100,0,0,0,0,0,100,0
12362,40,0,0,0,0,0,100,0
12365,20,0,0,0,0,0,100,0
12367,60,0,0,0,0,0,100,0
12372,70,0,0,0,0,0,100,0
12373,90,0,0,0,0,0,100,0
12374,30,0,0,0,0,0,100,0
12375,90,0,0,0,0,0,100,0
12376,40,0,0,0,0,0,100,0
12380,60,0,0,0,0,0,100,0
12382,40,0,0,0,0,0,100,0
12387,100,0,0,0,0,0,100,0
12388,80,0,0,0,0,0,100,0
12390,20,0,0,0,0,0,100,0
12392,260,0,0,0,0,0,100,0
12394,120,0,0,0,0,0,100,0
12395,30,0,0,0,0,0,100,0
12396,400,0,0,0,0,0,100,0
12398,630,0,0,0,0,0,100,0
12399,90,0,0,0,0,0,100,0
12400,20,0,0,0,0,0,100,0
12402,90,0,0,0,0,0,100,0
12403,430,0,0,0,0,0,100,0
12405,30,0,0,0,0,0,100,0
12406,280,0,0,0,0,0,100,0
12410,20,0,0,0,0,0,100,0
12412,80,0,0,0,0,0,100,0
12413,110,0,0,0,0,0,100,0
12419,30,0,0,0,0,0,100,0
12421,50,0,0,0,0,0,100,0
12424,20,0,0,0,0,0,100,0
12425,420,0,0,0,0,0,100,0
12427,60,0,0,0,0,0,100,0
12431,50,0,0,0,0,0,100,0
12432,90,0,0,0,0,0,100,0
12434,120,0,0,0,0,0,100,0
12435,30,0,0,0,0,0,100,0
12438,2160,0,0,0,0,0,100,0
12440,30,0,0,0,0,0,100,0
12441,60,0,0,0,0,0,100,0
12442,60,0,0,0,0,0,100,0
12444,40,0,0,0,0,0,100,0
12448,60,0,0,0,0,0,100,0
12449,30,0,0,0,0,0,100,0
12451,240,0,0,0,0,0,100,0
12454,140,0,0,0,0,0,100,0
12455,20,0,0,0,0,0,100,0
12457,80,0,0,0,0,0,100,0
12458,60,0,0,0,0,0,100,0
12461,40,0,0,0,0,0,100,0
12464,30,0,0,0,0,0,100,0
12465,60,0,0,0,0,0,100,0
12466,20,0,0,0,0,0,100,0
12470,60,0,0,0,0,0,100,0
12473,160,0,0,0,0,0,100,0
12479,20,0,0,0,0,0,100,0
12483,90,0,0,0,0,0,100,0
12485,150,0,0,0,0,0,100,0
12486,40,0,0,0,0,0,100,0
12487,40,0,0,0,0,0,100,0
12494,30,0,0,0,0,0,100,0
12495,390,0,0,0,0,0,100,0
12496,60,0,0,0,0,0,100,0
12500,80,0,0,0,0,0,100,0
12501,20,0,0,0,0,0,100,0
12502,20,0,0,0,0,0,100,0
12505,40,0,0,0,0,0,100,0
12506,40,0,0,0,0,0,100,0
12507,70,0,0,0,0,0,100,0
12509,40,0,0,0,0,0,100,0
12511,80,0,0,0,0,0,100,0
12512,30,0,0,0,0,0,100,0
12513,80,0,0,0,0,0,100,0
12519,40,0,0,0,0,0,100,0
12522,60,0,0,0,0,0,100,0
12524,240,0,0,0,0,0,100,0
12525,150,0,0,0,0,0,100,0
12526,310,0,0,0,0,0,100,0
12531,60,0,0,0,0,0,100,0
12533,60,0,0,0,0,0,100,0
12534,100,0,0,0,0,0,100,0
12535,90,0,0,0,0,0,100,0
12536,60,0,0,0,0,0,100,0
12538,60,0,0,0,0,0,100,0
12542,60,0,0,0,0,0,100,0
12544,130,0,0,0,0,0,100,0
12545,60,0,0,0,0,0,100,0
12546,20,0,0,0,0,0,100,0
12547,80,0,0,0,0,0,100,0
12548,40,0,0,0,0,0,100,0
12549,80,0,0,0,0,0,100,0
12551,60,0,0,0,0,0,100,0
12555,110,0,0,0,0,0,100,0
12556,100,0,0,0,0,0,100,0
12557,360,0,0,0,0,0,100,0
12558,110,0,0,0,0,0,100,0
12559,20,0,0,0,0,0,100,0
12561,20,0,0,0,0,0,100,0
12562,40,0,0,0,0,0,100,0
12563,80,0,0,0,0,0,100,0
12565,50,0,0,0,0,0,100,0
12566,80,0,0,0,0,0,100,0
12577,30,0,0,0,0,0,100,0
12581,360,0,0,0,0,0,100,0
12584,40,0,0,0,0,0,100,0
12585,60,0,0,0,0,0,100,0
12588,20,0,0,0,0,0,100,0
12589,240,0,0,0,0,0,100,0
12590,40,0,0,0,0,0,100,0
12591,80,0,0,0,0,0,100,0
12593,60,0,0,0,0,0,100,0
12594,60,0,0,0,0,0,100,0
12598,90,0,0,0,0,0,100,0
12599,80,0,0,0,0,0,100,0
12602,170,0,0,0,0,0,100,0
12603,80,0,0,0,0,0,100,0
12604,360,0,0,0,0,0,100,0
12605,20,0,0,0,0,0,100,0
12607,360,0,0,0,0,0,100,0
12608,80,0,0,0,0,0,100,0
12610,240,0,0,0,0,0,100,0
12611,30,0,0,0,0,0,100,0
12613,20,0,0,0,0,0,100,0
12618,60,0,0,0,0,0,100,0
12619,50,0,0,0,0,0,100,0
12622,40,0,0,0,0,0,100,0
12624,220,0,0,0,0,0,100,0
12625,200,0,0,0,0,0,100,0
12626,50,0,0,0,0,0,100,0
12627,20,0,0,0,0,0,100,0
12630,20,0,0,0,0,0,100,0
12633,140,0,0,0,0,0,100,0
12634,60,0,0,0,0,0,100,0
12635,60,0,0,0,0,0,100,0
12636,80,0,0,0,0,0,100,0
12639,240,0,0,0,0,0,100,0
12643,80,0,0,0,0,0,100,0
12646,60,0,0,0,0,0,100,0
12647,660,0,0,0,0,0,100,0
12648,90,0,0,0,0,0,100,0
12649,40,0,0,0,0,0,100,0
12655,40,0,0,0,0,0,100,0
12656,20,0,0,0,0,0,100,0
12664,90,0,0,0,0,0,100,0
12665,80,0,0,0,0,0,100,0
12668,60,0,0,0,0,0,100,0
12669,80,0,0,0,0,0,100,0
12671,30,0,0,0,0,0,100,0
12672,60,0,0,0,0,0,100,0
12673,30,0,0,0,0,0,100,0
12674,30,0,0,0,0,0,100,0
12675,20,0,0,0,0,0,100,0
12676,40,0,0,0,0,0,100,0
12679,100,0,0,0,0,0,100,0
12682,60,0,0,0,0,0,100,0
12683,270,0,0,0,0,0,100,0
12684,60,0,0,0,0,0,100,0
12686,40,0,0,0,0,0,100,0
12687,60,0,0,0,0,0,100,0
12688,20,0,0,0,0,0,100,0
12693,90,0,0,0,0,0,100,0
12696,130,0,0,0,0,0,100,0
12702,20,0,0,0,0,0,100,0
12706,30,0,0,0,0,0,100,0
12707,360,0,0,0,0,0,100,0
12708,90,0,0,0,0,0,100,0
12711,40,0,0,0,0,0,100,0
12714,40,0,0,0,0,0,100,0
12717,1430,0,0,0,0,0,100,0
12718,260,0,0,0,0,0,100,0
12721,670,0,0,0,0,0,100,0
12722,180,0,0,0,0,0,100,0
12724,240,0,0,0,0,0,100,0
12726,200,0,0,0,0,0,100,0
12729,90,0,0,0,0,0,100,0
12731,20,0,0,0,0,0,100,0
12733,80,0,0,0,0,0,100,0
12734,80,0,0,0,0,0,100,0
12738,20,0,0,0,0,0,100,0
12739,20,0,0,0,0,0,100,0
12740,170,0,0,0,0,0,100,0
12741,40,0,0,0,0,0,100,0
12742,60,0,0,0,0,0,100,0
12743,100,0,0,0,0,0,100,0
12745,30,0,0,0,0,0,100,0
12746,140,0,0,0,0,0,100,0
12750,120,0,0,0,0,0,100,0
12753,90,0,0,0,0,0,100,0
12756,80,0,0,0,0,0,100,0
12764,20,0,0,0,0,0,100,0
12765,20,0,0,0,0,0,100,0
12766,20,0,0,0,0,0,100,0
12767,60,0,0,0,0,0,100,0
12768,220,0,0,0,0,0,100,0
12771,30,0,0,0,0,0,100,0
12772,90,0,0,0,0,0,100,0
12773,20,0,0,0,0,0,100,0
12774,220,0,0,0,0,0,100,0
12775,30,0,0,0,0,0,100,0
12779,260,0,0,0,0,0,100,0
12780,30,0,0,0,0,0,100,0
12785,30,0,0,0,0,0,100,0
12788,60,0,0,0,0,0,100,0
12789,60,0,0,0,0,0,100,0
12790,60,0,0,0,0,0,100,0
12792,100,0,0,0,0,0,100,0
12794,40,0,0,0,0,0,100,0
12797,60,0,0,0,0,0,100,0
12799,40,0,0,0,0,0,100,0
12803,240,0,0,0,0,0,100,0
12804,60,0,0,0,0,0,100,0
12805,90,0,0,0,0,0,100,0
12818,60,0,0,0,0,0,100,0
12820,90,0,0,0,0,0,100,0
12821,180,0,0,0,0,0,100,0
12823,200,0,0,0,0,0,100,0
12828,60,0,0,0,0,0,100,0
12833,190,0,0,0,0,0,100,0
12836,40,0,0,0,0,0,100,0
12842,60,0,0,0,0,0,100,0
12844,640,0,0,0,0,0,100,0
12845,100,0,0,0,0,0,100,0
12848,60,0,0,0,0,0,100,0
12849,30,0,0,0,0,0,100,0
12851,2040,0,0,0,0,0,100,0
12853,40,0,0,0,0,0,100,0
12855,40,0,0,0,0,0,100,0
12857,170,0,0,0,0,0,100,0
12858,60,0,0,0,0,0,100,0
12859,60,0,0,0,0,0,100,0
12861,80,0,0,0,0,0,100,0
12863,20,0,0,0,0,0,100,0
12864,40,0,0,0,0,0,100,0
12869,40,0,0,0,0,0,100,0
12871,60,0,0,0,0,0,100,0
12876,20,0,0,0,0,0,100,0
12877,260,0,0,0,0,0,100,0
12878,40,0,0,0,0,0,100,0
12880,2040,0,0,0,0,0,100,0
12883,30,0,0,0,0,0,100,0
12885,20,0,0,0,0,0,100,0
12887,240,0,0,0,0,0,100,0
12888,40,0,0,0,0,0,100,0
12889,60,0,0,0,0,0,100,0
12891,140,0,0,0,0,0,100,0
12892,20,0,0,0,0,0,100,0
12897,60,0,0,0,0,0,100,0
12898,60,0,0,0,0,0,100,0
12899,20,0,0,0,0,0,100,0
12903,40,0,0,0,0,0,100,0
12911,80,0,0,0,0,0,100,0
12913,560,0,0,0,0,0,100,0
12916,120,0,0,0,0,0,100,0
12918,70,0,0,0,0,0,100,0
12921,80,0,0,0,0,0,100,0
12922,4440,0,0,0,0,0,100,0
12924,40,0,0,0,0,0,100,0
12925,80,0,0,0,0,0,100,0
12927,40,0,0,0,0,0,100,0
12930,20,0,0,0,0,0,100,0
12931,220,0,0,0,0,0,100,0
12932,20,0,0,0,0,0,100,0
12933,40,0,0,0,0,0,100,0
12935,80,0,0,0,0,0,100,0
12940,60,0,0,0,0,0,100,0
12942,20,0,0,0,0,0,100,0
12943,190,0,0,0,0,0,100,0
12944,60,0,0,0,0,0,100,0
12945,40,0,0,0,0,0,100,0
12946,20,0,0,0,0,0,100,0
12947,30,0,0,0,0,0,100,0
12948,30,0,0,0,0,0,100,0
12950,120,0,0,0,0,0,100,0
12953,90,0,0,0,0,0,100,0
12954,60,0,0,0,0,0,100,0
12955,20,0,0,0,0,0,100,0
12956,90,0,0,0,0,0,100,0
12957,90,0,0,0,0,0,100,0
12959,80,0,0,0,0,0,100,0
12960,60,0,0,0,0,0,100,0
12961,30,0,0,0,0,0,100,0
12963,20,0,0,0,0,0,100,0
12964,360,0,0,0,0,0,100,0
12965,60,0,0,0,0,0,100,0
12966,90,0,0,0,0,0,100,0
12967,80,0,0,0,0,0,100,0
12969,80,0,0,0,0,0,100,0
12970,80,0,0,0,0,0,100,0
12973,90,0,0,0,0,0,100,0
12974,130,0,0,0,0,0,100,0
12976,80,0,0,0,0,0,100,0
12977,80,0,0,0,0,0,100,0
12978,20,0,0,0,0,0,100,0
12980,270,0,0,0,0,0,100,0
12981,110,0,0,0,0,0,100,0
12982,60,0,0,0,0,0,100,0
12984,30,0,0,0,0,0,100,0
12985,80,0,0,0,0,0,100,0
12987,150,0,0,0,0,0,100,0
12991,380,0,0,0,0,0,100,0
12992,40,0,0,0,0,0,100,0
12993,320,0,0,0,0,0,100,0
12994,120,0,0,0,0,0,100,0
12998,920,0,0,0,0,0,100,0
13003,50,0,0,0,0,0,100,0
13005,100,0,0,0,0,0,100,0
13006,110,0,0,0,0,0,100,0
13008,2300,0,0,0,0,0,100,0
13009,80,0,0,0,0,0,100,0
13010,60,0,0,0,0,0,100,0
13018,100,0,0,0,0,0,100,0
13022,50,0,0,0,0,0,100,0
13024,30,0,0,0,0,0,100,0
13025,20,0,0,0,0,0,100,0
13027,140,0,0,0,0,0,100,0
13029,470,0,0,0,0,0,100,0
13030,50,0,0,0,0,0,100,0
13034,60,0,0,0,0,0,100,0
13036,60,0,0,0,0,0,100,0
13041,80,0,0,0,0,0,100,0
13044,30,0,0,0,0,0,100,0
13051,30,0,0,0,0,0,100,0
13054,20,0,0,0,0,0,100,0
13056,20,0,0,0,0,0,100,0
13059,20,0,0,0,0,0,100,0
13060,5620,0,0,0,0,0,100,0
13064,60,0,0,0,0,0,100,0
13065,60,0,0,0,0,0,100,0
13067,90,0,0,0,0,0,100,0
13070,60,0,0,0,0,0,100,0
13072,240,0,0,0,0,0,100,0
13074,20,0,0,0,0,0,100,0
13076,80,0,0,0,0,0,100,0
13077,20,0,0,0,0,0,100,0
13078,20,0,0,0,0,0,100,0
13081,20,0,0,0,0,0,100,0
13082,80,0,0,0,0,0,100,0
13087,110,0,0,0,0,0,100,0
13090,40,0,0,0,0,0,100,0
13092,750,0,0,0,0,0,100,0
13095,360,0,0,0,0,0,100,0
13099,60,0,0,0,0,0,100,0
13100,140,0,0,0,0,0,100,0
13103,60,0,0,0,0,0,100,0
13105,30,0,0,0,0,0,100,0
13106,90,0,0,0,0,0,100,0
13109,60,0,0,0,0,0,100,0
13110,100,0,0,0,0,0,100,0
13112,60,0,0,0,0,0,100,0
13113,60,0,0,0,0,0,100,0
13114,80,0,0,0,0,0,100,0
13116,20,0,0,0,0,0,100,0
13118,150,0,0,0,0,0,100,0
13119,240,0,0,0,0,0,100,0
13121,80,0,0,0,0,0,100,0
13123,40,0,0,0,0,0,100,0
13125,120,0,0,0,0,0,100,0
13131,110,0,0,0,0,0,100,0
13133,1640,0,0,0,0,0,100,0
13135,410,0,0,0,0,0,100,0
13140,40,0,0,0,0,0,100,0
13142,60,0,0,0,0,0,100,0
13146,30,0,0,0,0,0,100,0
13147,20,0,0,0,0,0,100,0
13150,60,0,0,0,0,0,100,0
13154,240,0,0,0,0,0,100,0
13156,640,0,0,0,0,0,100,0
13161,40,0,0,0,0,0,100,0
13162,40,0,0,0,0,0,100,0
13165,30,0,0,0,0,0,100,0
13166,60,0,0,0,0,0,100,0
13167,480,0,0,0,0,0,100,0
13171,220,0,0,0,0,0,100,0
13172,40,0,0,0,0,0,100,0
